Date,Indian rupee
19-Feb-97,399.37
20-Feb-97,397.7
21-Feb-97,407.5
24-Feb-97,407.21
25-Feb-97,407.23
26-Feb-97,408.83
27-Feb-97,415.11
28-Feb-97,413.67
3-Mar-97,417.24
4-Mar-97,414.48
5-Mar-97,408.65
6-Mar-97,407.04
7-Mar-97,403.78
10-Mar-97,403.76
11-Mar-97,405.6
12-Mar-97,404.88
13-Mar-97,406.64
14-Mar-97,406.75
17-Mar-97,405.31
18-Mar-97,399.31
19-Mar-97,402.66
20-Mar-97,406.11
21-Mar-97,406.92
24-Mar-97,403.84
25-Mar-97,403.23
26-Mar-97,398.8
27-Mar-97,401.56
28-Mar-97,401.67
31-Mar-97,401.56
1-Apr-97,403.69
2-Apr-97,404.79
3-Apr-97,401.91
4-Apr-97,400.47
7-Apr-97,402.31
8-Apr-97,402.43
9-Apr-97,400.71
10-Apr-97,400.37
11-Apr-97,401.1
14-Apr-97,399.61
15-Apr-97,394.92
16-Apr-97,391.22
17-Apr-97,391.74
18-Apr-97,393.48
21-Apr-97,393.43
22-Apr-97,392.8
23-Apr-97,391.78
24-Apr-97,391.77
25-Apr-97,393.45
28-Apr-97,390.97
29-Apr-97,389.88
30-Apr-97,391.02
1-May-97,389.99
2-May-97,390.23
5-May-97,390.66
6-May-97,394.54
7-May-97,393.34
8-May-97,396.28
9-May-97,398.52
12-May-97,401.17
13-May-97,401.97
14-May-97,402.15
15-May-97,398.87
16-May-97,396.69
19-May-97,392.09
20-May-97,394.6
21-May-97,394.28
22-May-97,394.12
23-May-97,393.56
26-May-97,394.11
27-May-97,395.79
28-May-97,394.51
29-May-97,395.77
30-May-97,397.51
2-Jun-97,395.88
3-Jun-97,395.37
4-Jun-97,393.05
5-Jun-97,391.93
6-Jun-97,395.67
9-Jun-97,395.92
10-Jun-97,395.32
11-Jun-97,395.73
12-Jun-97,394.15
13-Jun-97,393
16-Jun-97,393.12
17-Jun-97,393.76
18-Jun-97,393.24
19-Jun-97,391.79
20-Jun-97,389.32
23-Jun-97,389.09
24-Jun-97,389.6
25-Jun-97,389.5
26-Jun-97,387.83
27-Jun-97,387.42
30-Jun-97,385.07
1-Jul-97,384.14
2-Jul-97,382.04
3-Jul-97,382.39
4-Jul-97,373.05
7-Jul-97,365.97
8-Jul-97,368.98
9-Jul-97,364.75
10-Jul-97,367.52
11-Jul-97,366.77
14-Jul-97,369.5
15-Jul-97,367.06
16-Jul-97,366.77
17-Jul-97,366.55
18-Jul-97,371.95
21-Jul-97,374.35
22-Jul-97,376.71
23-Jul-97,372.86
24-Jul-97,369.42
25-Jul-97,371.89
28-Jul-97,373.84
29-Jul-97,374.88
30-Jul-97,375.9
31-Jul-97,374.53
1-Aug-97,372.83
4-Aug-97,371.74
5-Aug-97,368.68
6-Aug-97,366.7
7-Aug-97,368.46
8-Aug-97,371.69
11-Aug-97,376.18
12-Aug-97,374.35
13-Aug-97,374.45
14-Aug-97,374.5
15-Aug-97,372.68
18-Aug-97,370.43
19-Aug-97,371.3
20-Aug-97,372.44
21-Aug-97,376.19
22-Aug-97,376.78
25-Aug-97,378.65
26-Aug-97,380.67
27-Aug-97,379.68
28-Aug-97,381.18
29-Aug-97,380.02
1-Sep-97,380.28
2-Sep-97,378.41
3-Sep-97,377.72
4-Sep-97,377.93
5-Sep-97,378.02
8-Sep-97,379.29
9-Sep-97,378.76
10-Sep-97,377.13
11-Sep-97,377.82
12-Sep-97,379.4
15-Sep-97,378.03
16-Sep-97,376.69
17-Sep-97,375.12
18-Sep-97,375.09
19-Sep-97,376.63
22-Sep-97,374.87
23-Sep-97,374.62
24-Sep-97,375.84
25-Sep-97,377.84
26-Sep-97,380.12
29-Sep-97,380.56
30-Sep-97,386.2
1-Oct-97,392.18
2-Oct-97,387.38
3-Oct-97,385.73
6-Oct-97,386.74
7-Oct-97,386.08
8-Oct-97,387.2
9-Oct-97,388.19
10-Oct-97,383.06
13-Oct-97,382.19
14-Oct-97,381.92
15-Oct-97,380.05
16-Oct-97,381.09
17-Oct-97,377.51
20-Oct-97,377.18
21-Oct-97,376.33
22-Oct-97,375.13
23-Oct-97,377.75
24-Oct-97,368.84
27-Oct-97,363.71
28-Oct-97,364.18
29-Oct-97,366.08
30-Oct-97,369.69
31-Oct-97,364.08
3-Nov-97,367.02
4-Nov-97,368.59
5-Nov-97,366.53
6-Nov-97,365.74
7-Nov-97,362.78
10-Nov-97,365.46
11-Nov-97,368.35
12-Nov-97,363.45
13-Nov-97,364.04
14-Nov-97,356.48
17-Nov-97,360.36
18-Nov-97,365.34
19-Nov-97,368.52
20-Nov-97,364.56
21-Nov-97,368.84
24-Nov-97,373.51
25-Nov-97,370.4
26-Nov-97,368.3
27-Nov-97,367.03
28-Nov-97,368.19
1-Dec-97,371.63
2-Dec-97,372.53
3-Dec-97,369.93
4-Dec-97,362.14
5-Dec-97,359.12
8-Dec-97,359.8
9-Dec-97,354.8
10-Dec-97,358.99
11-Dec-97,361.45
12-Dec-97,359.85
15-Dec-97,361.35
16-Dec-97,361.33
17-Dec-97,364.58
18-Dec-97,365.82
19-Dec-97,364.01
22-Dec-97,365.64
23-Dec-97,367.94
24-Dec-97,368.46
25-Dec-97,368.46
26-Dec-97,368.15
29-Dec-97,369.43
30-Dec-97,366.68
31-Dec-97,365.83
1-Jan-98,365.83
2-Jan-98,363.99
5-Jan-98,360.31
6-Jan-98,358.73
7-Jan-98,358.39
8-Jan-98,358.99
9-Jan-98,355.64
12-Jan-98,356.57
13-Jan-98,358.41
14-Jan-98,364.85
15-Jan-98,365.8
16-Jan-98,371.55
19-Jan-98,359.99
20-Jan-98,361.71
21-Jan-98,362.54
22-Jan-98,366.03
23-Jan-98,361.7
26-Jan-98,375.23
27-Jan-98,365.17
28-Jan-98,373.8
29-Jan-98,376.62
30-Jan-98,380.48
2-Feb-98,376.88
3-Feb-98,371.65
4-Feb-98,371.02
5-Feb-98,372.07
6-Feb-98,371.67
9-Feb-98,374.4
10-Feb-98,373.61
11-Feb-98,371.58
12-Feb-98,373.5
13-Feb-98,372.91
16-Feb-98,372.57
17-Feb-98,374.11
18-Feb-98,372.22
19-Feb-98,372.46
20-Feb-98,371.38
23-Feb-98,368.94
24-Feb-98,367.58
25-Feb-98,368.56
26-Feb-98,370.07
27-Feb-98,376.25
2-Mar-98,378.89
3-Mar-98,376.94
4-Mar-98,376.72
5-Mar-98,373.15
6-Mar-98,374.94
9-Mar-98,373.15
10-Mar-98,373.97
11-Mar-98,373.4
12-Mar-98,373.18
13-Mar-98,374.06
16-Mar-98,373.86
17-Mar-98,373.49
18-Mar-98,369.12
19-Mar-98,370.49
20-Mar-98,371.49
23-Mar-98,372.45
24-Mar-98,381.61
25-Mar-98,380.08
26-Mar-98,380.59
27-Mar-98,383.49
30-Mar-98,383.35
31-Mar-98,382.09
1-Apr-98,382.16
2-Apr-98,381.49
3-Apr-98,388.56
6-Apr-98,394.95
7-Apr-98,393.66
8-Apr-98,392.96
9-Apr-98,391.49
10-Apr-98,391.49
13-Apr-98,391.81
14-Apr-98,394.17
15-Apr-98,392.16
16-Apr-98,391.04
17-Apr-98,393.53
20-Apr-98,392.03
21-Apr-98,392.4
22-Apr-98,399.3
23-Apr-98,399.34
24-Apr-98,399.65
27-Apr-98,395.73
28-Apr-98,394.15
29-Apr-98,393.89
30-Apr-98,396.72
1-May-98,391.97
4-May-98,392.07
5-May-98,388.43
6-May-98,384.92
7-May-98,381.21
8-May-98,384.2
11-May-98,382.14
12-May-98,382.74
13-May-98,382.54
14-May-98,385.91
15-May-98,392.34
18-May-98,391.26
19-May-98,390.34
20-May-98,390.35
21-May-98,391.92
22-May-98,391.91
25-May-98,394.76
26-May-98,394.43
27-May-98,389
28-May-98,391.28
29-May-98,393.39
1-Jun-98,387.36
2-Jun-98,391.35
3-Jun-98,392.81
4-Jun-98,393.45
5-Jun-98,390.65
8-Jun-98,392
9-Jun-98,404.01
10-Jun-98,398.76
11-Jun-98,394.94
12-Jun-98,389.1
15-Jun-98,388.2
16-Jun-98,390.08
17-Jun-98,394.31
18-Jun-98,396.78
19-Jun-98,403.78
22-Jun-98,405.43
23-Jun-98,406.08
24-Jun-98,403.24
25-Jun-98,401.74
26-Jun-98,402.61
29-Jun-98,401.67
30-Jun-98,403.67
1-Jul-98,402.64
2-Jul-98,401.65
3-Jul-98,402.16
6-Jul-98,400.46
7-Jul-98,401.1
8-Jul-98,399.55
9-Jul-98,399.66
10-Jul-98,397.26
13-Jul-98,399.22
14-Jul-98,402.11
15-Jul-98,401.43
16-Jul-98,403.59
17-Jul-98,401.68
20-Jul-98,402.86
21-Jul-98,402.24
22-Jul-98,400.99
23-Jul-98,400.72
24-Jul-98,402.78
27-Jul-98,397.66
28-Jul-98,397.43
29-Jul-98,397.05
30-Jul-98,396.63
31-Jul-98,395.06
3-Aug-98,391.32
4-Aug-98,391.02
5-Aug-98,393.13
6-Aug-98,393.18
7-Aug-98,391.3
10-Aug-98,391.81
11-Aug-98,392.77
12-Aug-98,393.62
13-Aug-98,392.66
14-Aug-98,394.14
17-Aug-98,394.61
18-Aug-98,395.94
19-Aug-98,399.52
20-Aug-98,392.5
21-Aug-98,388.01
24-Aug-98,388.42
25-Aug-98,386.76
26-Aug-98,386.81
27-Aug-98,380.5
28-Aug-98,373.88
31-Aug-98,373.75
1-Sep-98,381.46
2-Sep-98,383
3-Sep-98,381.55
4-Sep-98,390
7-Sep-98,394.33
8-Sep-98,390.57
9-Sep-98,387.63
10-Sep-98,396.66
11-Sep-98,400.91
14-Sep-98,396.69
15-Sep-98,397.05
16-Sep-98,393.54
17-Sep-98,397.08
18-Sep-98,396.58
21-Sep-98,400.24
22-Sep-98,394.82
23-Sep-98,395.1
24-Sep-98,400.21
25-Sep-98,407.42
28-Sep-98,399.67
29-Sep-98,404.27
30-Sep-98,400.6
1-Oct-98,405.71
2-Oct-98,410.08
5-Oct-98,407.35
6-Oct-98,401.57
7-Oct-98,406.11
8-Oct-98,408.96
9-Oct-98,406.66
12-Oct-98,403.36
13-Oct-98,402.32
14-Oct-98,401.74
15-Oct-98,405.55
16-Oct-98,405.3
19-Oct-98,406.12
20-Oct-98,401.65
21-Oct-98,401.34
22-Oct-98,398.1
23-Oct-98,397.36
26-Oct-98,396.01
27-Oct-98,398.1
28-Oct-98,398.21
29-Oct-98,400.07
30-Oct-98,398.08
2-Nov-98,398.04
3-Nov-98,392.65
4-Nov-98,393.65
5-Nov-98,395.3
6-Nov-98,398.88
9-Nov-98,396.95
10-Nov-98,397.35
11-Nov-98,399.01
12-Nov-98,400.75
13-Nov-98,404.12
16-Nov-98,401.51
17-Nov-98,401
18-Nov-98,404.83
19-Nov-98,404.27
20-Nov-98,402.91
23-Nov-98,403.01
24-Nov-98,404.33
25-Nov-98,404.15
26-Nov-98,404.88
27-Nov-98,405.09
30-Nov-98,403.44
1-Dec-98,401.47
2-Dec-98,402.68
3-Dec-98,400.72
4-Dec-98,399.92
7-Dec-98,404.55
8-Dec-98,403.07
9-Dec-98,402.66
10-Dec-98,402.46
11-Dec-98,398.07
14-Dec-98,398.97
15-Dec-98,400.23
16-Dec-98,402.26
17-Dec-98,401.22
18-Dec-98,398.87
21-Dec-98,396.29
22-Dec-98,392.82
23-Dec-98,390.85
24-Dec-98,390.82
25-Dec-98,390.82
28-Dec-98,390.66
29-Dec-98,392.39
30-Dec-98,393.53
31-Dec-98,393.22
1-Jan-99,393.22
4-Jan-99,392.91
5-Jan-99,392.82
6-Jan-99,393.09
7-Jan-99,396.32
8-Jan-99,397.69
11-Jan-99,397.94
12-Jan-99,396.01
13-Jan-99,389.97
14-Jan-99,390.3
15-Jan-99,390.72
18-Jan-99,391.72
19-Jan-99,391.57
20-Jan-99,390.89
21-Jan-99,393.25
22-Jan-99,392.31
25-Jan-99,393.18
26-Jan-99,392.36
27-Jan-99,387.7
28-Jan-99,387.49
29-Jan-99,390.02
1-Feb-99,392.03
2-Feb-99,394.25
3-Feb-99,391.69
4-Feb-99,392.16
5-Feb-99,395.14
8-Feb-99,394.27
9-Feb-99,391.63
10-Feb-99,395.77
11-Feb-99,392.19
12-Feb-99,394.64
15-Feb-99,394.71
